,ts_code,open,high,low,close,pre_close,vol,amount,turn,paused,pct_chg,isST
2015-04-03,sh.600519,148.1550840000,150.4537788600,147.2233870800,150.3010416600,148.5980218800,5121088,996536048.0000,0.448432,0,1.146100,0
2015-04-02,sh.600519,149.6519085600,150.9043536000,147.2997556800,148.5980218800,149.1784232400,6298161,1228604480.0000,0.551504,0,-0.389100,0
2015-04-01,sh.600519,149.7053665800,150.8738061600,148.5216532800,149.1784232400,149.6519085600,7687523,1504959696.0000,0.673164,0,-0.316400,0
2015-03-31,sh.600519,150.2017624800,153.3252382200,148.1703577200,149.6519085600,150.2704942200,8813097,1746870224.0000,0.771726,0,-0.411600,0
2015-03-30,sh.600519,148.6743904800,151.9353297000,147.4677666000,150.2704942200,148.5751113000,6345139,1237889232.0000,0.555617,0,1.141100,0
2015-03-27,sh.600519,151.2098280000,151.6374921600,147.3532137000,148.5751113000,151.6374921600,4014459,784086656.0000,0.351529,0,-2.019500,0
2015-03-26,sh.600519,147.8114253000,152.6608314000,146.6277120000,151.6374921600,147.2233870800,6710525,1315872112.0000,0.587613,0,2.998200,0
2015-03-25,sh.600519,147.3913980000,148.9951386000,146.6735331600,147.2233870800,149.4457133400,4224030,815963248.0000,0.369881,0,-1.487000,0
2015-03-24,sh.600519,149.1478758000,150.7821638400,146.7040806000,149.4457133400,148.9798648800,6007944,1172628512.0000,0.526091,0,0.312700,0
2015-03-23,sh.600519,148.6667536200,150.2552205000,147.5441352000,148.9798648800,147.5059509000,4097901,799009920.0000,0.358836,0,0.999200,0
2015-03-20,sh.600519,148.3078212000,148.9111331400,145.7723836800,147.5059509000,149.1326020800,5137371,991294896.0000,0.449858,0,-1.090700,0
2015-03-19,sh.600519,151.6222184400,151.9658771400,148.2009051600,149.1326020800,152.3171727000,3353977,658535488.0000,0.293694,0,-2.090700,0
2015-03-18,sh.600519,150.2934048000,152.7295631400,149.3158867200,152.3171727000,150.2704942200,3930446,778884992.0000,0.344173,0,1.362000,0
2015-03-17,sh.600519,148.9111331400,151.7367713400,148.8347645400,150.2704942200,147.9717993600,4590408,903712736.0000,0.401963,0,1.553500,0
2015-03-16,sh.600519,145.1461611600,148.5369270000,142.8169188600,147.9717993600,145.0316082600,3116097,597313680.0000,0.272864,0,2.027300,0
2015-03-13,sh.600519,147.1622922000,148.0787154000,144.0159058800,145.0316082600,147.2004765000,2547927,486997360.0000,0.223111,0,-1.473400,0
2015-03-12,sh.600519,147.3913980000,149.6748191400,146.1695004000,147.2004765000,146.6124382800,3849640,747203168.0000,0.337097,0,0.401100,0
2015-03-11,sh.600519,143.4431413800,147.3913980000,143.4202308000,146.6124382800,143.4431413800,4058339,778418704.0000,0.355372,0,2.209400,0
2015-03-10,sh.600519,145.8182048400,146.2458690000,143.0231140800,143.4431413800,146.2916901600,2963706,561292480.0000,0.259519,0,-1.947200,0
2015-03-09,sh.600519,141.8928588000,147.3837611400,140.3654868000,146.2916901600,140.2280233200,4348603,815432192.0000,0.380789,0,4.324100,0
2015-03-06,sh.600519,141.5492001000,142.4121652800,139.9607332200,140.2280233200,141.6790267200,2547066,471454752.0000,0.223036,0,-1.024200,0
2015-03-05,sh.600519,141.2895468600,142.8321925800,140.5564083000,141.6790267200,142.9543823400,3620624,670609776.0000,0.317043,0,-0.892100,0
2015-03-04,sh.600519,142.8016451400,143.5806048600,140.9764356000,142.9543823400,142.0074117000,4066223,757815040.0000,0.356062,0,0.666800,0
2015-03-03,sh.600519,144.5657598000,146.6277120000,141.4040997600,142.0074117000,145.6578307800,4299960,812905776.0000,0.376530,0,-2.506200,0
2015-03-02,sh.600519,145.7112888000,148.0023468000,144.3366540000,145.6578307800,145.9022103000,3109870,592027088.0000,0.272318,0,-0.167500,0
2015-02-27,sh.600519,142.7329134000,148.5369270000,142.6565448000,145.9022103000,142.5343550400,6337094,1217723184.0000,0.554913,0,2.362800,0
2015-02-26,sh.600519,140.3654868000,143.8708055400,140.1745653000,142.5343550400,140.4876765600,6229772,1163369600.0000,0.545515,0,1.456800,0
2015-02-25,sh.600519,139.7545380000,141.8164902000,138.3111714600,140.4876765600,139.1588629200,5993512,1104113264.0000,0.524827,0,0.954900,0
2015-02-17,sh.600519,140.1745653000,140.4342185400,138.9221202600,139.1588629200,139.9912806600,3417255,624854080.0000,0.299235,0,-0.594600,0
2015-02-16,sh.600519,139.4032424400,140.2356601800,138.3951769200,139.9912806600,139.3650581400,3952108,722512096.0000,0.346070,0,0.449300,0
2015-02-13,sh.600519,140.6022294600,140.9000670000,138.5326404000,139.3650581400,140.1898390200,4012705,734977408.0000,0.351376,0,-0.588300,0
2015-02-12,sh.600519,140.5105871400,140.8924301400,138.9984888600,140.1898390200,139.8690909000,2505098,458818624.0000,0.219361,0,0.229300,0
2015-02-11,sh.600519,139.2963264000,140.7091455000,139.0519468800,139.8690909000,139.6628956800,2289479,420358864.0000,0.200480,0,0.147600,0
2015-02-10,sh.600519,141.1291728000,141.4346472000,138.5708247000,139.6628956800,140.7473298000,5363887,984795856.0000,0.469693,0,-0.770500,0
2015-02-09,sh.600519,134.2330882200,141.3582786000,133.6450500000,140.7473298000,133.3395756000,8729358,1584342288.0000,0.764393,0,5.555600,0
2015-02-06,sh.600519,133.3701230400,134.7905790000,132.5758896000,133.3395756000,132.9195483000,3710238,648205632.0000,0.324890,0,0.316000,0
2015-02-05,sh.600519,136.6768834200,138.1507974000,132.8813640000,132.9195483000,135.3633435000,4123962,735861120.0000,0.361118,0,-1.805400,0
2015-02-04,sh.600519,136.8143469000,139.0519468800,135.1724220000,135.3633435000,136.2186718200,3529371,634135328.0000,0.309052,0,-0.627900,0
2015-02-03,sh.600519,135.5389912800,136.4325039000,134.5614732000,136.2186718200,133.5075865200,2779280,493512560.0000,0.243370,0,2.030700,0
2015-02-02,sh.600519,134.0345298600,134.7142104000,132.4995210000,133.5075865200,135.3098854800,3398336,593379648.0000,0.297578,0,-1.332000,0
2015-01-30,sh.600519,135.1647851400,138.2271660000,134.7905790000,135.3098854800,134.5232889000,4750834,848744496.0000,0.416011,0,0.584700,0
2015-01-29,sh.600519,134.5614732000,135.9361080000,133.6450500000,134.5232889000,135.5313544200,3249254,571553424.0000,0.284524,0,-0.743800,0
2015-01-28,sh.600519,136.6997940000,137.7689544000,135.4015278000,135.5313544200,137.5474854600,3068066,547979152.0000,0.268658,0,-1.465800,0
2015-01-27,sh.600519,139.6170745200,139.6170745200,135.9361080000,137.5474854600,139.6018008000,4188362,755025856.0000,0.366757,0,-1.471600,0
2015-01-26,sh.600519,138.7617462000,140.1363810000,138.2653503000,139.6018008000,138.2424397200,3564906,650642096.0000,0.312164,0,0.983300,0
2015-01-23,sh.600519,137.5551223200,139.9683700800,137.5474854600,138.2424397200,138.4028137800,3308455,600627344.0000,0.289708,0,-0.115900,0
2015-01-22,sh.600519,139.2734158200,140.7931509600,137.4634800000,138.4028137800,139.2657789600,3825481,696541248.0000,0.334981,0,-0.619700,0
2015-01-21,sh.600519,136.1423032200,139.6781694000,135.3251592000,139.2657789600,135.9972028800,5267474,950750400.0000,0.461251,0,2.403400,0
2015-01-20,sh.600519,134.4240097200,137.8453230000,132.1176780000,135.9972028800,134.0116192800,6102274,1086018448.0000,0.534351,0,1.481700,0
2015-01-19,sh.600519,138.2271660000,139.9072752000,130.9492384200,134.0116192800,142.1296014600,6467937,1151544272.0000,0.566370,0,-5.711700,0
2015-01-16,sh.600519,142.1983332000,143.5729680000,142.0303222800,142.1296014600,142.0990540200,3997806,746304288.0000,0.350071,0,0.021500,0
2015-01-15,sh.600519,140.4342185400,142.3510704000,139.3574212800,142.0990540200,139.8920014800,4858552,895503104.0000,0.425443,0,1.577700,0
2015-01-14,sh.600519,141.2819100000,142.4274390000,138.1355236800,139.8920014800,141.1902676800,5240344,965036192.0000,0.458875,0,-0.919500,0
2015-01-13,sh.600519,142.8092820000,143.9853584400,140.9764356000,141.1902676800,142.3739809800,3670808,683429632.0000,0.321437,0,-0.831400,0
2015-01-12,sh.600519,145.1003400000,147.0782867400,140.8695195600,142.3739809800,145.3370826600,4991459,934643408.0000,0.437081,0,-2.038800,0
2015-01-09,sh.600519,145.4058144000,149.5068082200,145.1843454600,145.3370826600,146.4444273600,5398220,1039955152.0000,0.472700,0,-0.756200,0
2015-01-08,sh.600519,148.1550840000,148.5522007200,145.2072560400,146.4444273600,147.3455768400,4052530,777874672.0000,0.354863,0,-0.611600,0
2015-01-07,sh.600519,149.7130034400,152.3553570000,145.0927031400,147.3455768400,151.0800013800,5479784,1063925648.0000,0.479842,0,-2.471800,0
2015-01-06,sh.600519,152.7372000000,154.6922361600,149.6977297200,151.0800013800,154.6616887200,5502001,1094977376.0000,0.481787,0,-2.315800,0
2015-01-05,sh.600519,144.8101393200,155.9752286400,144.0999113400,154.6616887200,144.8101393200,9451517,1875063136.0000,0.827630,0,6.803100,0
2014-12-31,sh.600519,141.7401216000,145.1003400000,141.2819100000,144.8101393200,142.6870922400,4626936,871581696.0000,0.405161,0,1.487900,0
2014-12-30,sh.600519,139.7545380000,143.5576942800,139.3574212800,142.6870922400,140.1211072800,5617110,1043215632.0000,0.491867,0,1.831300,0
2014-12-29,sh.600519,143.6493366000,145.1003400000,138.9908520000,140.1211072800,143.2445830200,8983865,1678243808.0000,0.786680,0,-2.180500,0
2014-12-26,sh.600519,141.3506417400,144.3366540000,139.7545380000,143.2445830200,141.9157693800,4267749,793340608.0000,0.373709,0,0.936300,0
2014-12-25,sh.600519,139.8690909000,142.0455960000,138.2348028600,141.9157693800,139.8003591600,4407168,806958768.0000,0.385917,0,1.513200,0
2014-12-24,sh.600519,143.5729680000,146.4749748000,137.9827864800,139.8003591600,144.2297379600,6355459,1187206208.0000,0.556521,0,-3.071100,0
2014-12-23,sh.600519,140.3502130800,147.7656041400,138.9984888600,144.2297379600,140.5945926000,8565082,1611272912.0000,0.750008,0,2.585500,0
2014-12-22,sh.600519,137.1961899000,140.7396929400,134.3170936800,140.5945926000,138.0897025200,7362381,1327712480.0000,0.644693,0,1.814000,0
2014-12-19,sh.600519,136.7456151600,138.9755782800,135.9361080000,138.0897025200,136.9594472400,4963106,892730640.0000,0.434598,0,0.825300,0
2014-12-18,sh.600519,137.2267373400,139.1435892000,136.6997940000,136.9594472400,136.7532520200,3856750,695500784.0000,0.337720,0,0.150800,0
2014-12-17,sh.600519,137.4558431400,138.5708247000,135.7833708000,136.7532520200,137.9446021800,6002047,1071735184.0000,0.525574,0,-0.863600,0
2014-12-16,sh.600519,140.2891182000,140.2891182000,136.0201134600,137.9446021800,140.5487714400,5112944,918180192.0000,0.447719,0,-1.852900,0
2014-12-15,sh.600519,134.8669476000,140.5945926000,133.9734349800,140.5487714400,134.8593107400,7096432,1281924240.0000,0.621405,0,4.218800,0
2014-12-12,sh.600519,135.0044110800,138.2195291400,134.4087360000,134.8593107400,134.3247305400,5105516,911591088.0000,0.447069,0,0.398000,0
2014-12-11,sh.600519,137.4634800000,138.9450308400,133.8665189400,134.3247305400,137.4023851200,5488215,975885696.0000,0.480580,0,-2.239900,0
2014-12-10,sh.600519,133.6450500000,140.1363810000,133.6450500000,137.4023851200,132.0107619600,10665611,1919193472.0000,0.933943,0,4.084200,0
2014-12-09,sh.600519,131.3539920000,142.5190813200,130.9721490000,132.0107619600,132.0947674200,15189028,2713372288.0000,1.330040,0,-0.063600,0
2014-12-08,sh.600519,128.9407442400,134.7829421400,127.6882992000,132.0947674200,130.5292111200,10089431,1731248496.0000,0.883489,0,1.199400,0
2014-12-05,sh.600519,135.9284711400,136.6692465600,128.7574596000,130.5292111200,132.9806431800,11290144,1943937520.0000,0.988631,0,-1.843500,0
2014-12-04,sh.600519,127.1537190000,133.2632070000,127.1537190000,132.9806431800,125.8783633800,11778143,2020248736.0000,1.031363,0,5.642200,0
2014-12-03,sh.600519,124.0531538400,128.5283538000,123.9920589600,125.8783633800,123.0603620400,11732264,1936848368.0000,1.027345,0,2.289900,0
2014-12-02,sh.600519,121.4642583000,123.1061832000,120.8533095000,123.0603620400,122.2355811600,9926819,1588412352.0000,0.869250,0,0.674700,0
2014-12-01,sh.600519,119.5703170200,122.9534460000,119.1350160000,122.2355811600,119.0128262400,12174001,1932844688.0000,1.066026,0,2.707900,0
2014-11-28,sh.600519,119.5703170200,119.5703170200,116.9737846200,119.0128262400,119.6543224800,8828818,1363855088.0000,0.773103,0,-0.536100,0
2014-11-27,sh.600519,118.3713300000,120.0667129200,117.6076440000,119.6543224800,119.0968317000,9655151,1508603312.0000,0.845461,0,0.468100,0
2014-11-26,sh.600519,118.0658556000,119.4099429600,117.5236385400,119.0968317000,118.0964030400,6385897,990302240.0000,0.559186,0,0.847100,0
2014-11-25,sh.600519,117.1647061200,118.2567771000,116.6912208000,118.0964030400,117.5694597000,5323130,816840944.0000,0.466124,0,0.448200,0
2014-11-24,sh.600519,117.5160016800,118.3713300000,116.0802720000,117.5694597000,116.9432371800,5387899,828662512.0000,0.471796,0,0.535500,0
2014-11-21,sh.600519,114.9805641600,116.9966952000,114.7056372000,116.9432371800,115.0722064800,4199078,638007376.0000,0.367696,0,1.626000,0
2014-11-20,sh.600519,116.7523156800,116.7828631200,114.9271061400,115.0722064800,116.8974160200,4625841,698848960.0000,0.405066,0,-1.561400,0
2014-11-19,sh.600519,118.8066310200,118.8677259000,116.5461204600,116.8974160200,118.8677259000,4629074,710715296.0000,0.405349,0,-1.657600,0
2014-11-18,sh.600519,122.9534460000,123.5796685200,118.3713300000,118.8677259000,122.2279443000,6349780,1001883696.0000,0.556024,0,-2.749100,0
2014-11-17,sh.600519,128.2992480000,128.2992480000,122.1897600000,122.2279443000,120.1201709400,15041623,2451673888.0000,1.317132,0,1.754700,0
2014-11-14,sh.600519,115.7442501600,120.3798241800,115.2478542600,120.1201709400,115.7595238800,7522508,1168803280.0000,0.658715,0,3.767000,0
2014-11-13,sh.600519,116.6301259200,116.6377627800,114.3085204800,115.7595238800,116.7599525400,4915556,739602880.0000,0.430435,0,-0.856800,0
2014-11-12,sh.600519,116.8286842800,117.2945327400,114.7056372000,116.7599525400,117.1112481000,3082375,467531856.0000,0.269911,0,-0.300000,0
2014-11-11,sh.600519,117.8367498000,118.5240672000,116.0879088600,117.1112481000,117.4319962200,4770689,733026112.0000,0.417749,0,-0.273100,0
2014-11-10,sh.600519,114.5529000000,117.4396330800,113.7892140000,117.4319962200,113.0560754400,6232521,945032816.0000,0.545756,0,3.870600,0
2014-11-07,sh.600519,112.3916686200,113.2546338000,112.3458474600,113.0560754400,112.3763949000,4150731,613638080.0000,0.363462,0,0.604800,0
2014-11-06,sh.600519,111.6127089000,112.6360481400,111.5057928600,112.3763949000,111.6127089000,3636297,533913216.0000,0.318415,0,0.684200,0
2014-11-05,sh.600519,115.3547703000,115.3547703000,111.1163130000,111.6127089000,115.6144235400,7671979,1131348480.0000,0.671803,0,-3.461300,0
2014-11-04,sh.600519,118.7455361400,118.7455361400,115.3165860000,115.6144235400,118.8142678800,5594390,854409056.0000,0.489877,0,-2.693100,0
2014-11-03,sh.600519,119.7077805000,119.8070596800,118.7149887000,118.8142678800,119.6543224800,2467006,384677504.0000,0.216025,0,-0.702100,0
2014-10-31,sh.600519,118.7302624200,119.8223334000,117.8749341000,119.6543224800,118.6920781200,3642170,567067440.0000,0.318930,0,0.810700,0
2014-10-30,sh.600519,120.6623880000,120.6623880000,118.4476986000,118.6920781200,120.8914938000,4908702,764742336.0000,0.429835,0,-1.819300,0
2014-10-29,sh.600519,121.2733368000,121.8537381600,120.2652712800,120.8914938000,121.2275156400,2142344,339064784.0000,0.187596,0,-0.277200,0
2014-10-28,sh.600519,120.1430815200,121.5024426000,120.0361654800,121.2275156400,120.2805450000,2054841,325762192.0000,0.179934,0,0.787300,0
2014-10-27,sh.600519,119.8757914200,121.5024426000,118.2873245400,120.2805450000,121.3344316800,2797069,439570896.0000,0.244928,0,-0.868600,0
2014-10-24,sh.600519,121.3878897000,122.1057545400,120.4256453400,121.3344316800,121.4642583000,1998007,317073600.0000,0.174957,0,-0.106900,0
2014-10-23,sh.600519,121.0976890200,122.4035920800,120.5783825400,121.4642583000,121.4871688800,3191734,508245984.0000,0.279487,0,-0.018900,0
2014-10-22,sh.600519,120.9984098400,121.7773695600,120.2805450000,121.4871688800,121.0136835600,2283641,363211440.0000,0.199969,0,0.391300,0
2014-10-21,sh.600519,119.8987020000,121.6857272400,119.5932276000,121.0136835600,119.8376071200,3991128,632422368.0000,0.349486,0,0.981400,0
2014-10-20,sh.600519,120.9525886800,121.0442310000,119.4404904000,119.8376071200,120.9525886800,3291008,517853728.0000,0.288180,0,-0.921800,0
2014-10-17,sh.600519,120.6623880000,121.4642583000,119.8223334000,120.9525886800,120.1430815200,3097659,489885680.0000,0.271249,0,0.673800,0
2014-10-16,sh.600519,119.2113846000,120.8074883400,119.2113846000,120.1430815200,120.1430815200,2394969,377655664.0000,0.209717,0,0.000000,0
2014-10-15,sh.600519,118.1804085000,120.3416398800,118.1498610600,120.1430815200,118.3025982600,2223805,348033856.0000,0.194729,0,1.555700,0
2014-10-14,sh.600519,118.3713300000,119.8910651400,117.9436658400,118.3025982600,119.2113846000,2889594,449942592.0000,0.253030,0,-0.762300,0
2014-10-13,sh.600519,120.5172876600,120.5707456800,117.3632644800,119.2113846000,121.4413477200,5317638,826349744.0000,0.465643,0,-1.836200,0
2014-10-10,sh.600519,121.4413477200,122.0370228000,120.4332822000,121.4413477200,122.1973968600,4314771,684789408.0000,0.377826,0,-0.618700,0
2014-10-09,sh.600519,122.0904808200,122.3806815000,121.1053258800,122.1973968600,122.7472507800,3624491,578151792.0000,0.317382,0,-0.448000,0
2014-10-08,sh.600519,122.9534460000,123.0298146000,120.5096508000,122.7472507800,123.8164111800,4565282,725030224.0000,0.399763,0,-0.863500,0
2014-09-30,sh.600519,124.2822596400,124.4731811400,123.1061832000,123.8164111800,124.0760644200,2157419,349657792.0000,0.188916,0,-0.209300,0
2014-09-29,sh.600519,123.9691483800,124.6335552000,123.2512835400,124.0760644200,123.9538746600,2348859,381683088.0000,0.205680,0,0.098600,0
2014-09-26,sh.600519,123.3352890000,124.5724603200,121.5788112000,123.9538746600,123.8622323400,2271665,366907280.0000,0.198920,0,0.074000,0
2014-09-25,sh.600519,122.8923511200,125.2292302800,122.8770774000,123.8622323400,122.3348603400,5685144,924878320.0000,0.497824,0,1.248500,0
2014-09-24,sh.600519,119.5092221400,122.5716030000,118.8295416000,122.3348603400,120.2652712800,4344896,687426592.0000,0.380464,0,1.720900,0
2014-09-23,sh.600519,119.6695962000,120.2805450000,119.4099429600,120.2652712800,119.8528808400,3454611,541705824.0000,0.302506,0,0.344100,0
2014-09-22,sh.600519,122.7319770600,122.7319770600,119.7765122400,119.8528808400,122.8388931000,3719154,586709104.0000,0.325671,0,-2.430800,0
2014-09-19,sh.600519,121.6169955000,122.9381722800,121.0442310000,122.8388931000,121.6169955000,2266599,362408976.0000,0.198477,0,1.004700,0
